"id","job_id","name_en","name_jp","slug","color","main","sub","emp","order","base"
"80441e90-6992-4fa4-88ed-e433ccc62d5c","21dff3a3-22bc-4863-9861-af0a1b41a5f0","Stall","ディレイ","stall",2,TRUE,FALSE,FALSE,0,FALSE
"8079a2cf-7a75-445b-a561-f89d5a515a35","3c9e447e-dd30-46da-8df0-adb9fc19ac4a","Devotion","ディヴォーション","devotion",0,FALSE,FALSE,TRUE,1,FALSE
"80adc124-a5df-4ba1-bf17-b6b7917a0cc8","f06a6d30-1f61-4059-97ae-2921a0dfec64","Double Trouble","デュアルインパルス","double-trouble",0,TRUE,TRUE,FALSE,2,FALSE
"81501aef-401f-4864-8e4c-19a1515131ea","3ae3a8da-a6a6-4114-acbe-7bc2bd928437","Runeweaving","エレメンタルキャスト","runeweaving",0,TRUE,FALSE,FALSE,0,FALSE
"81a9dba2-8cdf-4589-8fe8-278a5a0e6a8e","113ba069-ede0-4a58-b033-4e574d12dd75","Steady Aim","スタディエイム","steady-aim",1,FALSE,FALSE,TRUE,3,FALSE
"82284326-145d-4721-bdc0-2a7b0edbd336","67899c05-e73a-43ee-a83b-30fcd6e8ccf8","Full Arsenal","ウェポンバースト","full-arsenal",0,TRUE,FALSE,FALSE,0,FALSE
"8308c74b-2514-437a-ab87-074c2e42fa64","77f3a3d5-4236-404e-94e0-f62f9c4ccb2c","Guardian","ガーディアン","guardian",0,FALSE,FALSE,TRUE,1,FALSE
"837d6e6d-288d-4636-940e-05546498ed86","5b06f834-5b54-4638-8934-0afa82c373e1","Uprising","アップリフト","uprising",0,FALSE,FALSE,TRUE,1,FALSE
"83b4e50b-048c-4892-b036-208ca1093dd9","efe756ea-e0b7-4560-8fa2-9bf266f5f013","Early Shot","アーリーショット","early-shot",2,TRUE,FALSE,FALSE,0,TRUE
"83b89b14-8bd6-46fa-8be1-9a232b0f1ffb","0ce77325-c445-403d-a29e-311044337142","Colmillos","コルミロス","colmillos",0,FALSE,FALSE,TRUE,3,FALSE
"8679af5d-405d-4675-967d-7d8696871785","07fef189-432c-42e4-bee2-f69603e6a046","Nutrients","ニュートリエント","nutrients",0,FALSE,FALSE,TRUE,1,FALSE
"874a40b7-1f39-4861-9fbf-ad1b7d0808c1","a45ba1fb-64cf-4f29-ad54-4cf75a914622","Emerald Fog","エメラルドフォグ","emerald-fog",1,FALSE,FALSE,TRUE,2,FALSE
"87e68734-92f4-47bf-bc04-0922d42dc7e0","19505ce1-d63f-471d-a18f-2191ef352b6a","Mic Hype","マイクパフォーマンス","mic-hype",0,FALSE,FALSE,TRUE,2,FALSE
"88aab126-abeb-4931-adb9-a09d9fa5d057","2fd99d5b-9fab-4116-923d-aa84168def6c","Resonating Blade","剣神共鳴","resonating-blade",0,TRUE,FALSE,FALSE,1,TRUE
"88d13c10-29ba-4366-92bc-a3fe6a098e83","3885c629-fc2a-4298-9e51-4857f0afb2b5","Double Trouble II","デュアルインパルスII","double-trouble-ii",0,TRUE,TRUE,FALSE,1,FALSE
"89979d4f-d5da-4a2c-ba4e-f0ab39b67daf","f945115c-74b0-4baf-9308-c2d7e64396aa","Resounding Rhythm","闘志の残響","resounding-rhythm",1,TRUE,FALSE,FALSE,2,TRUE
"8a919595-b9b3-4990-b003-d37b11b6c74d","c5a7c0f0-9408-4b8b-901c-bd1804db36eb","Fighting Spirit","闘気","fighting-spirit",2,TRUE,TRUE,FALSE,1,FALSE
"8aabbc78-51f4-4f2d-857b-43a437e4bca4","797bcb10-ebd4-48fc-b253-7fd55ccf4809","Tactical Relocation","タクティクスコマンド","tactical-relocation",0,FALSE,FALSE,TRUE,1,FALSE
"8abd0760-385d-474d-9f65-2d6757b4164f","ce45920f-7b54-48d1-9a8f-9067ea2aec53","Twin Coil","ツインサーキュラー","twin-coil",2,TRUE,TRUE,FALSE,1,FALSE
"8b067987-93fe-4dae-9584-bc1321d611ab","787c1554-8ee8-438c-8b30-18b5c86f3831","Shall We Dance","ノン・シークエンス","shall-we-dance",4,FALSE,FALSE,TRUE,3,FALSE
"8ba19fc3-8e00-4ce3-ba21-65c13f73b392","2ea006f4-160d-494c-ab95-85b6d897f12c","Swan Song","水鳥の歌詠","swan-song",0,FALSE,FALSE,TRUE,1,FALSE
"8f0f85f5-d7cd-463d-b430-3002391380ab","544711ef-1191-458c-909d-bc49022708f4","Woodcutter's Song","木こりのうた","woodcutters-song",0,TRUE,FALSE,FALSE,0,FALSE
"91dc453f-15b9-4d51-96d5-d54f7a783c8e","43652444-64bb-4938-85d7-aafdfc503d66","Stall II","ディレイII","stall-ii",2,TRUE,FALSE,FALSE,0,FALSE
"92ad2f2d-cdce-4eea-855e-87e4200526a1","33e01b0f-068f-4ce0-af61-b8e61e6484e8","Guerilla Tactics","ゲリーリャ","guerilla-tactics",0,FALSE,FALSE,TRUE,3,FALSE
"930a55f7-d473-4e70-9050-f152a59054b1","77f3a3d5-4236-404e-94e0-f62f9c4ccb2c","Centurion II","センチュリオンII","centurion-ii",0,FALSE,FALSE,TRUE,2,FALSE
"937ec922-f697-461f-b1a7-535d06a1b06f","a9953e14-f2a3-4558-8e6c-ecbce9552aa9","Elemental Focus II","エレメンタルフォースII","elemental-focus-ii",0,TRUE,TRUE,FALSE,1,FALSE
"9522f44f-c151-40f4-9bf0-86e07a254e82","6c93ecd6-ed87-4895-87c0-049262814aef","Rising Force","ライジングフォース","rising-force",0,TRUE,FALSE,FALSE,0,FALSE
"95d50136-ff90-4933-a670-74ffb5d21fe5","3c9e447e-dd30-46da-8df0-adb9fc19ac4a","Barbed Wire","バーブド・ワイヤー","barbed-wire",1,FALSE,FALSE,TRUE,3,FALSE
"9764d315-7805-4906-82a3-f3c8047c92e6","950f659b-0521-4a79-b578-7f3b05cb3102","Panacea","ヒールオール","panacea",3,TRUE,FALSE,FALSE,0,FALSE
"97c00575-5350-4172-9054-b9000bbe7d15","0b536736-669c-48d2-9b3c-a450f5183951","Aether Blast","エーテルブラスト","aether-blast",2,TRUE,FALSE,FALSE,0,FALSE
"9965e7e8-b6d2-4e67-998c-40c7636429d4","3885c629-fc2a-4298-9e51-4857f0afb2b5","Drive It In","リードドライブ","drive-it-in",2,TRUE,FALSE,FALSE,0,FALSE
"9a5b3961-2ba2-4ce6-beb8-9c12738c73e0","2fd99d5b-9fab-4116-923d-aa84168def6c","Energize","集気","energize",0,TRUE,FALSE,FALSE,2,TRUE
"9ac0cf64-c73b-42f3-826d-1d3f08f375bb","82e3adde-f0a1-4769-90ca-305044324448","Aurum Flow","アーセガル","aurum-flow",2,FALSE,FALSE,TRUE,3,FALSE
"9baa4203-74cf-4795-a076-01b544841473","b6284935-2e22-4f84-b886-40eda2a9a4a4","Lethal Aim","デッドリーエイム","lethal-aim",0,TRUE,TRUE,FALSE,2,FALSE
"9be7e39d-6a70-480d-9237-da354bb82b91","6c93ecd6-ed87-4895-87c0-049262814aef","Jet To Jet","ジェット・トゥ・ジェット","jet-to-jet",0,FALSE,FALSE,TRUE,2,FALSE
"9c8ef30d-53b8-4d86-a91e-91d1d2c43a31","f7930eda-b674-4d5f-9233-7c3c6459382c","Crack Shot","ブレイクアサシン","crack-shot",0,TRUE,FALSE,FALSE,0,FALSE
"9cde7d58-442c-4106-8e9c-5ae193f55f2f","12ed80e3-b0ec-4062-bc3b-78c35dbbd1b7","Cat's Meow","ブラックチャーム","cats-meow",0,TRUE,FALSE,FALSE,0,FALSE
"9ef4f4d5-4476-42b5-9699-5e3b28a6ca9f","d2e1858f-66ac-418b-aafb-f40eb8f283c1","Tremor Round","トレマーラウンド","tremor-round",0,FALSE,FALSE,TRUE,4,FALSE
"9f550c9f-4f47-4887-a05a-01468c00b5a6","f9023154-5cb4-448d-b108-36ccb3820d2e","True Strike","武操術","true-strike",2,FALSE,FALSE,TRUE,1,FALSE
"a0707562-2407-440d-a938-9ade3aeb13d4","98572ef3-71ac-4081-844c-48a4175dcead","Rain of Arrows II","アローレインII","rain-of-arrows-ii",2,TRUE,TRUE,FALSE,1,FALSE
"a370a083-e5c4-4f9e-92de-3c4c7e71ec85","21dff3a3-22bc-4863-9861-af0a1b41a5f0","Elemental Focus","エレメンタルフォース","elemental-focus",0,TRUE,TRUE,FALSE,1,FALSE
"a4929359-5e06-4511-8295-d379c00dd056","07fef189-432c-42e4-bee2-f69603e6a046","Potion Refinement","ポーションリファイン","potion-refinement",3,TRUE,FALSE,FALSE,0,FALSE
"a61ccb71-22a1-496e-9fef-2ab2a841e3f6","683ffee8-4ea2-432d-bc30-4865020ac9f4","Elemental Phalanx","エレメンタル・ファランクス","elemental-phalanx",0,TRUE,FALSE,FALSE,0,FALSE
"a82c8b29-6148-4813-96e1-116b63f02919","c128944b-cc79-45b4-bfed-17c8b68db612","White Wall","ホワイトウォール","white-wall",0,FALSE,FALSE,TRUE,4,FALSE
"a8648d83-c849-4bb5-bcf6-7407d2373398","9e3a9b34-b077-4600-84df-cce09f1ae4f8","Dragphract","ドラグラクト","dragphract",2,FALSE,FALSE,TRUE,1,FALSE
"a8989905-362f-42ac-a76f-fc3f2e37d1c3","ce45920f-7b54-48d1-9a8f-9067ea2aec53","Decimate","ディストリーム","decimate",2,TRUE,TRUE,FALSE,2,FALSE
"acc3f1d3-372d-4621-b9e5-67d9f2748e23","a45ba1fb-64cf-4f29-ad54-4cf75a914622","Return of the Fox","フォックス・リターンズ","return-of-the-fox",0,FALSE,FALSE,TRUE,3,FALSE
"ae28486e-3611-4b73-adb9-540342073dc4","a474a4f8-4cd2-453f-aa19-84efc4ef5924","Engage Augments","オーグメント・マギア","engage-augments",0,TRUE,FALSE,FALSE,0,FALSE
"b02184ab-cf01-460c-ae22-fe289d1624c1","77f3a3d5-4236-404e-94e0-f62f9c4ccb2c","Hardened Shield","シールドワイア","hardened-shield",1,FALSE,FALSE,TRUE,3,FALSE
"b0a50aec-6f88-4a0f-900a-c26e84fd09c6","1eb55dd3-3278-4da1-8940-c4fc50c1a0f5","Full Arsenal III","ウェポンバーストIII","full-arsenal-iii",0,TRUE,FALSE,FALSE,0,FALSE
"b0c1f2fa-977e-450f-ad4a-1a94883100d9","45e26ec7-37c6-44f7-a9ac-a8b36f37ea30","Phalanx","ファランクス","phalanx",0,TRUE,FALSE,FALSE,0,FALSE
"b114ce1d-615e-4026-bf19-b645f22f53d6","3ae3a8da-a6a6-4114-acbe-7bc2bd928437","Dragon Break","ドラゴンブレイク","dragon-break",0,FALSE,FALSE,TRUE,2,FALSE
"b1460342-3bdb-4734-9740-acdc82c37a4b","113ba069-ede0-4a58-b033-4e574d12dd75","Bullseye Run","キルストリーク","bullseye-run",2,TRUE,TRUE,FALSE,2,FALSE
"b1bd0805-ab29-4868-ba8c-4fa0ff62d5e9","787c1554-8ee8-438c-8b30-18b5c86f3831","Bait Step","アトラクト・ステップ","bait-step",0,TRUE,FALSE,FALSE,0,FALSE
"b30ac223-df93-45ed-91ea-003f70c8f65c","c5a7c0f0-9408-4b8b-901c-bd1804db36eb","Horizontal Solace","一字構え","horizontal-solace",0,FALSE,FALSE,TRUE,4,FALSE
"b4a5de03-3759-4cce-a964-22b0ea9a7d67","67c62a3f-9083-473e-a8a1-47875ad31d2b","Angelic Voice II","チャームボイスII","angelic-voice-ii",1,TRUE,TRUE,FALSE,1,FALSE
"b56d9dea-c570-419a-bb62-5075b598d163","9e3a9b34-b077-4600-84df-cce09f1ae4f8","Battering Ram","バタリング・ラム","battering-ram",2,FALSE,FALSE,TRUE,2,FALSE
"b579ec86-c8b0-4cfc-ae36-ac99561d2521","c5a7c0f0-9408-4b8b-901c-bd1804db36eb","Counter II","カウンターII","counter-ii",2,TRUE,FALSE,FALSE,0,FALSE
"b63fa776-f255-41c2-866e-4c940f1eacb1","3c9e447e-dd30-46da-8df0-adb9fc19ac4a","Recursive Nightmare","悪夢の再演","recursive-nightmare",0,FALSE,FALSE,TRUE,2,FALSE
"b8279d60-9811-4b19-a9b5-9a12bb131218","d2e1858f-66ac-418b-aafb-f40eb8f283c1","Overture II","オーヴァチュアII","overture-ii",0,TRUE,FALSE,FALSE,0,FALSE
"b84799d6-ff65-4957-b3c5-3e86e3471cc3","fb15b381-9eb7-49c3-aa23-2f3d78f2dc1a","Selectively Skilled","アサシネーション","selectively-skilled",0,TRUE,FALSE,FALSE,0,FALSE
"b9ba6eda-bfec-4bec-8eb8-1aa877529ceb","fb15b381-9eb7-49c3-aa23-2f3d78f2dc1a","Out of Sight","バニッシュ","out-of-sight",0,TRUE,TRUE,FALSE,1,FALSE
"b9fb0f26-9384-47c7-9e3e-1968e12736c4","43652444-64bb-4938-85d7-aafdfc503d66","Gravity Wave","グラビティ","gravity-wave",1,TRUE,TRUE,FALSE,2,FALSE
"bc3bac92-5bf8-462c-bb54-55af078dac60","5b06f834-5b54-4638-8934-0afa82c373e1","Chaos","カオス","chaos",4,FALSE,FALSE,TRUE,3,FALSE
"bc8e7bc0-7298-4797-8502-cc21d9ee5ae2","0b536736-669c-48d2-9b3c-a450f5183951","Blind","ブラインド","blind",1,TRUE,TRUE,FALSE,2,FALSE
"bf1be477-a060-4443-9c58-33f5180ffe8a","34237f55-3646-4a9e-93dc-2039b11bdd12","Activate","アクティベート","activate",0,TRUE,FALSE,FALSE,0,FALSE
"c1654e66-be4f-4248-9e52-8a2f134dae88","5b06f834-5b54-4638-8934-0afa82c373e1","Absorption","アブソーブ","absorption",0,FALSE,FALSE,TRUE,4,FALSE
"c1cf687d-a256-45e5-94a5-f15a9a0feb1b","e35f8cd6-82ec-4624-beb6-3948f30a0cf8","Classical Lead","プリンシパル・クラシック","classical-lead",0,TRUE,FALSE,FALSE,1,TRUE
"c28e076e-7fc3-4ad5-8fdd-1810e8e84b22","ca1cdbe4-3bf2-4eeb-9dd3-daf94b672682","Rending Flash","烈刀一閃","rending-flash",0,FALSE,FALSE,TRUE,3,FALSE
"c33dc375-e8c3-4003-90d2-767ddcbc7bf3","167971f8-0e96-4905-ab53-4fc068027846","Overdrive Surge","ドライブバースト","overdrive-surge",2,TRUE,TRUE,FALSE,1,FALSE
"c603903e-c9cb-4047-bf20-b1a36d4f6a6f","f945115c-74b0-4baf-9308-c2d7e64396aa","Resonate Rhythm","闘志の残響 ","resonate-rhythm",0,FALSE,FALSE,TRUE,3,FALSE
"c694f54b-794d-4fe6-8662-cad7cacfbe33","56aa0f3e-5cc1-49e7-a12d-a4d506064c9a","Full Arsenal","ウェポンバースト","full-arsenal",0,TRUE,FALSE,FALSE,0,FALSE
"c8af3aa1-4bb2-43a9-be93-ef945e7fd178","33e01b0f-068f-4ce0-af61-b8e61e6484e8","Fortitude","フォーティチュード","fortitude",0,FALSE,FALSE,TRUE,2,FALSE
"c96c5fd0-fa53-4fb5-836b-a60907249e7e","67899c05-e73a-43ee-a83b-30fcd6e8ccf8","Rage","レイジ","rage",0,TRUE,TRUE,FALSE,1,FALSE
"c9f0226d-2709-4fb3-a8e9-5181946cdee7","fb15b381-9eb7-49c3-aa23-2f3d78f2dc1a","Retaliation Reprise","ダブルアサシン","retaliation-reprise",0,TRUE,FALSE,FALSE,2,TRUE
"cb059baa-67e0-4f95-93d6-485aa285778b","2abbab55-5bf7-49f8-9ed6-1fe8a3991cca","Panacea","ヒールオール","panacea",3,TRUE,FALSE,FALSE,0,FALSE
"cbcfdce4-e8cc-43f4-9482-72dc1b8f4d07","544711ef-1191-458c-909d-bc49022708f4","Laughing Logger","大伐断","laughing-logger",2,FALSE,FALSE,TRUE,1,FALSE
"cc0c2f2f-1816-43ef-9909-10b2638904d7","667bf041-61c9-4568-bdd3-ce6e43f40603","Aether Blast III","エーテルブラストIII","aether-blast-iii",2,TRUE,FALSE,FALSE,0,FALSE
"ce3dbf46-392e-4fa8-b8f9-d2aead38e5b7","167971f8-0e96-4905-ab53-4fc068027846","Phalanx","ファランクス","phalanx",0,TRUE,FALSE,FALSE,0,FALSE
"ce5ce13c-e03c-46b2-8e48-acf4ed5ccdb5","2abbab55-5bf7-49f8-9ed6-1fe8a3991cca","Blessing","シャイニング","blessing",2,TRUE,TRUE,FALSE,2,FALSE
"cf880f0f-0d9c-4871-9e24-0584765803d7","ca1cdbe4-3bf2-4eeb-9dd3-daf94b672682","Eagle Reversal","大鷲返し","eagle-reversal",2,FALSE,FALSE,TRUE,1,FALSE
"d09a5020-f0b1-48ff-923c-f306cf3d38ce","797bcb10-ebd4-48fc-b253-7fd55ccf4809","Frequency Jam","ジャミング","frequency-jam",0,FALSE,FALSE,TRUE,2,FALSE
"d0e4f65a-3e72-4ff9-a201-0999623cf57e","43652444-64bb-4938-85d7-aafdfc503d66","Blood Sword","ブラッドソード","blood-sword",0,FALSE,FALSE,TRUE,4,FALSE
"d37646b0-1c45-492d-8cb9-21ef20910aca","82e3adde-f0a1-4769-90ca-305044324448","Dual Arts","デュアルアーツ","dual-arts",0,FALSE,FALSE,TRUE,1,FALSE
"d59822e0-9913-44ea-be1a-9bedba8b912e","ca1cdbe4-3bf2-4eeb-9dd3-daf94b672682","No More Doubt","無明斬","no-more-doubt",0,FALSE,FALSE,TRUE,2,FALSE
"d87d93d3-ccc6-466e-af9a-c4a47bd4bf5f","d27a4f29-5f0b-4bc6-b75a-1bd187e1a529","Third Eye","三明","third-eye",0,FALSE,FALSE,TRUE,3,FALSE
"da41d999-7522-4c66-8ce7-34dc5bf8952f","efe756ea-e0b7-4560-8fa2-9bf266f5f013","Lock 'n' Load","バレットリロード","lock-n-load",0,TRUE,FALSE,FALSE,2,TRUE
"da436b7c-6258-43e2-bdf3-945190737e51","f11459b2-ee20-4927-aeee-bc85bab39c3e","Reflection","リフレクション","reflection",0,FALSE,FALSE,TRUE,3,FALSE
"da8bedd8-24b6-4d8f-823e-7160efa74331","f945115c-74b0-4baf-9308-c2d7e64396aa","Drum Roll","極点","drum-roll",0,TRUE,FALSE,FALSE,0,FALSE
"db894daf-24f9-4929-9934-5992d3bb48ba","683ffee8-4ea2-432d-bc30-4865020ac9f4","Boosted Resistance","フルレジスト","boosted-resistance",0,FALSE,FALSE,TRUE,2,FALSE
"dea7b3d0-c455-4f71-987f-4f4306543b81","c128944b-cc79-45b4-bfed-17c8b68db612","Revive","リヴァイヴ","revive",3,TRUE,TRUE,FALSE,2,FALSE
"df5b07f8-530e-4314-9e8c-266d89858448","19505ce1-d63f-471d-a18f-2191ef352b6a","Knifehand Strike","ナイフハンド・ストライク","knifehand-strike",2,TRUE,FALSE,FALSE,0,FALSE
"df8487fa-d3d8-4d8a-9235-1678d552c1ae","dcf91798-3cf9-46a0-aec6-313e91248995","Voice Unveiled","解放の歌声","voice-unveiled",0,FALSE,FALSE,TRUE,2,FALSE
"e0009528-ebad-4c2b-8d08-14bd03cfce0b","98572ef3-71ac-4081-844c-48a4175dcead","Hard Line","ハードライン","hard-line",2,TRUE,TRUE,FALSE,2,FALSE
"e0611a5d-95a2-45e9-9067-f5fe602032e0","bc88726b-9f96-4061-be1c-7a2306be238e","Choke","チョーク","choke",0,FALSE,FALSE,TRUE,4,FALSE
"e10c1cf3-eb46-454e-b103-73802a8fedd7","2ea006f4-160d-494c-ab95-85b6d897f12c","Springwater Robe","湧水の羽衣","springwater-robe",0,FALSE,FALSE,TRUE,3,FALSE
"e121882b-bab5-4500-b1e3-c650ae6b5995","2b0cfead-50b3-4acd-8cb0-18aab243fdd1","Fire","ファイア","fire",2,TRUE,TRUE,FALSE,1,FALSE
"e2f0690f-39ab-4df6-80b6-7eef9216cbd1","99c2a88f-efef-445a-ae34-d17a31fddf7b","White Smoke","ホワイトスモーク","white-smoke",0,FALSE,FALSE,TRUE,2,FALSE
"e3c135af-a784-4699-bea2-830e05a0401a","dcf91798-3cf9-46a0-aec6-313e91248995","Concludere","コンクルージョン","concludere",0,TRUE,FALSE,FALSE,0,FALSE
"e4a91762-1804-4fe7-85d4-5355b0865cb7","ce45920f-7b54-48d1-9a8f-9067ea2aec53","Blade Swap","アナザーブレード","blade-swap",0,TRUE,FALSE,FALSE,0,FALSE
"e59cb246-7744-4a44-a45f-a779cc1deb86","a474a4f8-4cd2-453f-aa19-84efc4ef5924","Tactical Shield","タクティカル・シールド","tactical-shield",0,FALSE,FALSE,TRUE,1,FALSE
"e6bedc00-d162-4750-82f8-a722dd754930","f1ac37f0-87ff-470a-8922-5a40f25bee8f","Taking Chances","捨身の型","taking-chances",0,TRUE,TRUE,FALSE,1,FALSE
"e705ef94-4d70-4e24-b505-4a1e8b0038f0","1eb55dd3-3278-4da1-8940-c4fc50c1a0f5","Rampage II","ランページII","rampage-ii",0,FALSE,FALSE,TRUE,3,FALSE
"e76fbe2a-4dc7-4c29-9db7-7feee06559fb","43652444-64bb-4938-85d7-aafdfc503d66","Miserable Mist","ミゼラブルミスト","miserable-mist",1,TRUE,TRUE,FALSE,1,FALSE
"e783dc43-8a65-45d0-bfd5-1a1ac7443851","33e01b0f-068f-4ce0-af61-b8e61e6484e8","Open Fire","フルファイア","open-fire",2,FALSE,FALSE,TRUE,1,FALSE
"e84593bc-faed-4391-8ee5-b071fd8e3a54","a45ba1fb-64cf-4f29-ad54-4cf75a914622","Opening Shot","ビギニングアロー","opening-shot",2,TRUE,FALSE,FALSE,0,FALSE
"e8659434-66c3-43a8-be14-15da7c89e809","bc88726b-9f96-4061-be1c-7a2306be238e","Laser Focus","フォーカス","laser-focus",0,TRUE,TRUE,FALSE,2,FALSE
"eadb1ff5-6f61-46fb-8acf-70bb568717db","6c93ecd6-ed87-4895-87c0-049262814aef","Unleash the Fury","アンリーシュザフューリー","unleash-the-fury",2,FALSE,FALSE,TRUE,3,FALSE
"ebc445b4-0f80-461e-8a98-d1837808dd77","f7930eda-b674-4d5f-9233-7c3c6459382c","Tricky Moves","トリックステップ","tricky-moves",1,TRUE,TRUE,FALSE,2,FALSE
"edfd5578-9ebb-4ab4-b23d-55a7d959b0a5","797bcb10-ebd4-48fc-b253-7fd55ccf4809","Evasive Maneuvers","チャフリリース","evasive-maneuvers",0,TRUE,FALSE,FALSE,0,FALSE
"ee1f1353-395d-4421-be18-3323eb0a6d1f","19505ce1-d63f-471d-a18f-2191ef352b6a","Ring Ruler","ファイティングスピリット","ring-ruler",0,FALSE,FALSE,TRUE,1,FALSE
"eea73967-7001-4a4e-81f6-bb03a0fbb2f8","f9023154-5cb4-448d-b108-36ccb3820d2e","Ascetic Stance","修験の構え","ascetic-stance",2,TRUE,FALSE,FALSE,0,FALSE
"eed3a9df-d7e7-4957-a0b8-9ae311759c2f","99c2a88f-efef-445a-ae34-d17a31fddf7b","Bounty Hunter IV","トレジャーハントIV","bounty-hunter-iv",2,FALSE,FALSE,TRUE,1,FALSE
"ef1f882c-31de-4e72-9217-2422ebec0408","3ae3a8da-a6a6-4114-acbe-7bc2bd928437","Mana Burst","マナバースト","mana-burst",2,FALSE,FALSE,TRUE,1,FALSE
"efdca59a-514d-4442-9e7f-021c98e2602c","797bcb10-ebd4-48fc-b253-7fd55ccf4809","Time On Target","タイム・オン・ターゲット","time-on-target",1,FALSE,FALSE,TRUE,5,FALSE
"f0b5d01d-a55d-45c9-9e9a-6dc994d32aa5","2ea006f4-160d-494c-ab95-85b6d897f12c","Thunder on the Water","雷光水明","thunder-on-the-water",2,TRUE,FALSE,FALSE,0,FALSE
"f2097538-cd98-46e1-a13b-1fbe29632517","d2e1858f-66ac-418b-aafb-f40eb8f283c1","Sheep Song","ひつじのうた","sheep-song",1,FALSE,FALSE,TRUE,3,FALSE
"f212d2ec-c503-45c3-8369-7fb61fa0896f","56aa0f3e-5cc1-49e7-a12d-a4d506064c9a","Rage II","レイジII","rage-ii",0,TRUE,TRUE,FALSE,1,FALSE
"f21b22b4-6697-48e0-8394-a50503bd0771","33e01b0f-068f-4ce0-af61-b8e61e6484e8","Blitzburst","ブリッツバースト","blitzburst",2,FALSE,FALSE,TRUE,4,FALSE
"f2623f05-6395-411c-b8c8-f9aab51d9838","98572ef3-71ac-4081-844c-48a4175dcead","Quick Step","ライトウェイト","quick-step",0,TRUE,FALSE,FALSE,0,FALSE
"f56f9eca-ef66-4cd6-9626-38ddc85e0e95","19505ce1-d63f-471d-a18f-2191ef352b6a","Tag Team","ツープラトン","tag-team",0,FALSE,FALSE,TRUE,3,FALSE
"f862ef04-6c38-4869-9a62-297f1251093a","eff31084-e70d-4fc0-a468-d07fccb4fe99","Fuma Shuriken","風魔手裏剣","fuma-shuriken",2,TRUE,TRUE,FALSE,1,FALSE
"fadd0308-9da1-4f75-804d-5e928b8a44f5","ce45920f-7b54-48d1-9a8f-9067ea2aec53","Chase Blade","チェイスブレード","chase-blade",0,FALSE,FALSE,TRUE,4,FALSE
"fbae3023-bf61-4901-abf2-80da519f264e","ca1cdbe4-3bf2-4eeb-9dd3-daf94b672682","One with the Blade","剣禅一如","one-with-the-blade",0,TRUE,FALSE,FALSE,0,FALSE
"fbafd627-4215-4912-bca4-b761c82ba050","9e3a9b34-b077-4600-84df-cce09f1ae4f8","Horseman's Duty","ホースマンズデューティ","horsemans-duty",0,TRUE,FALSE,FALSE,0,FALSE
"fc10d311-0ced-41ac-9e8e-54e407624154","787c1554-8ee8-438c-8b30-18b5c86f3831","Bounce Chase","バウンス・シャッセ","bounce-chase",0,FALSE,FALSE,TRUE,1,FALSE
"fc67859e-160b-4f81-8e07-ae4011aed235","667bf041-61c9-4568-bdd3-ce6e43f40603","Resounding Chant","レプリケーションキャスト","resounding-chant",2,FALSE,FALSE,TRUE,4,FALSE
"fdfdee6d-6ead-4504-9add-a04776546b15","1eb55dd3-3278-4da1-8940-c4fc50c1a0f5","Armor Break II","レイジIV","armor-break-ii",2,FALSE,FALSE,TRUE,1,FALSE
"589d1718-887f-4837-9a7b-93e9ce33bbf3","a5d6fca3-5649-4e12-a6db-5fcec49150ee","Aether Siphon","エーテルサクション","aether-siphon",2,TRUE,FALSE,FALSE,0,FALSE
"0cdd20ec-5869-4bff-8016-35a4a48e897a","a5d6fca3-5649-4e12-a6db-5fcec49150ee","Secret Triad","シークレットトライアド","secret-triad",0,FALSE,FALSE,TRUE,2,FALSE
"b0fa1cbd-1761-49f7-b250-d601a98fddac","a5d6fca3-5649-4e12-a6db-5fcec49150ee","Wild Magica","ワイルドマギカ","wild-magica",2,FALSE,FALSE,TRUE,1,FALSE
"a42211a5-e7fd-4cdb-80a9-f2fb3ccce7f2","a5d6fca3-5649-4e12-a6db-5fcec49150ee","Overtrance","オーバートランス","overtrance",0,FALSE,FALSE,TRUE,3,FALSE
"987c0f68-a390-44a8-9c77-24bf2e8df150","ff7f9e39-f7aa-40d6-a385-04733fa395a5","Take the Head","岐首断剣","take-the-head",2,TRUE,FALSE,FALSE,0,FALSE
"2ea1d0bf-6391-47ab-8fcc-f39088cb6ea1","ff7f9e39-f7aa-40d6-a385-04733fa395a5","Watch and Wound","見聞一刀","watch-and-wound",2,FALSE,FALSE,TRUE,1,FALSE
"1fd88101-56cd-4c23-b8c9-471602093470","ff7f9e39-f7aa-40d6-a385-04733fa395a5","Whitehail Gust","白雹乱流","whitehail-gust",0,FALSE,FALSE,TRUE,2,FALSE
"ab7532de-cd8f-495f-9fe4-b2b931461a96","ff7f9e39-f7aa-40d6-a385-04733fa395a5","Seasplitter","山隆海裂","seasplitter",2,FALSE,FALSE,TRUE,3,FALSE
"fce0a8e5-b1a5-458c-973f-d5eb30d64200","ca1cdbe4-3bf2-4eeb-9dd3-daf94b672682","Nocked Exorcism","破魔ノ弦","nocked-exorcism",2,FALSE,FALSE,TRUE,4,FALSE
"2198b87a-80b2-46a0-bdc3-105b782871af","ca1cdbe4-3bf2-4eeb-9dd3-daf94b672682","Secret Style: Blink Slash","秘剣・極一閃","blink-slash",2,FALSE,FALSE,TRUE,5,FALSE
